"","key","fscorea","fscoreb","fscorea_fscoreb","fscoreb_fscorea","away_win","home_win","teamaspread","overunder","teambspread","teama_vegas_fscore","teamb_vegas_fscore","scorea","scoreb","timeleft","teama","teamb","scorea_scoreb","date","scoreb_scorea","pct_complete","pct_left","cf1","cf2","teama_adj_fscore","teamb_adj_fscore","pfscoreb_pfscorea"
"6490","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,100,84,0.8,"uta","den",16,2016-04-10,-16,98.3333333333333,1.66666666666666,-57.7852094811694,-19.9673732494612,101.6625,85.5458333333333,-16.1166666666667
"6491","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,26,26,34.2833333333,"uta","den",0,2016-04-10,0,28.5763888889583,71.4236111110417,0,0,97.2450520832641,92.2453993054911,-4.99965277777292
"6492","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,6,4,45.5333333333,"uta","den",2,2016-04-10,-2,5.13888888895833,94.8611111110417,-1.02537889053737,-0.0132444918243077,100.623958333264,91.9836805554911,-8.64027777777291
"6493","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,74,62,15.2166666667,"uta","den",12,2016-04-10,-12,68.2986111110417,31.7013888889583,-10.6146671376719,-0.330188838036183,105.622135416736,91.4030381945089,-14.2190972222271
"6494","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,73,62,15.2166666667,"uta","den",11,2016-04-10,-11,68.2986111110417,31.7013888889583,-9.7301115428659,-0.302673101533168,104.622135416736,91.4030381945089,-13.2190972222271
"6495","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,18,10,41.2166666667,"uta","den",8,2016-04-10,-8,14.131944444375,85.868055555625,-4.31035344757034,-0.0602998704929656,103.653385416736,89.6426215278422,-14.0107638888938
"6496","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,82,64,10.45,"uta","den",18,2016-04-10,-18,78.2291666666667,21.7708333333333,-19.1789856617158,-0.806966505068979,103.71640625,84.1924479166667,-19.5239583333333
"6497","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,100,84,0,"uta","den",16,2016-04-10,-16,100,0,-160,-6369.71472885596,100,84,-16
"6498","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,24,22,36.3333333333,"uta","den",2,2016-04-10,-2,24.305555555625,75.694444444375,-1.14749815324717,-0.0177597410007942,99.5052083332641,92.2065972221578,-7.29861111110625
"6499","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,39,37,28.8,"uta","den",2,2016-04-10,-2,40,60,-1.28831325280166,-0.0240206193781524,98.85,92.65,-6.19999999999999
"6500","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,86,68,6.21666666667,"uta","den",18,2016-04-10,-18,87.0486111111042,12.9513888888958,-24.7703815940166,-1.5839048024243,98.9190104166736,80.0124131944509,-18.9065972222227
"6501","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,56,59,19.8666666667,"uta","den",-3,2016-04-10,3,58.6111111110417,41.3888888889583,2.32456499190538,0.0583765733189327,97.2854166667359,97.3881944445089,0.102777777772928
"6502","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,93,75,3.21666666667,"uta","den",18,2016-04-10,-18,93.2986111111042,6.70138888889583,-34.1355352269977,-3.72318630632196,99.6846354166736,81.2155381944509,-18.4690972222227
"6503","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,57,60,19.1833333333,"uta","den",-3,2016-04-10,3,60.0347222222917,39.9652777777083,2.36535169061231,0.0610928093289698,96.8653645832641,97.0677951388245,0.202430555560412
"6504","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,24,18,37.9666666667,"uta","den",6,2016-04-10,-6,20.9027777777083,79.0972222222917,-3.3678705548472,-0.0503196839298227,102.899479166736,91.3626736111755,-11.5368055555604
"6505","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,100,84,0,"uta","den",16,2016-04-10,-16,100,0,-160,-6369.71472885596,100,84,-16
"6506","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,12,4,44.1166666667,"uta","den",8,2016-04-10,-8,8.09027777770834,91.9097222222917,-4.16667294601635,-0.0551996404826321,103.679947916736,89.2462673611755,-14.4336805555604
"6507","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,63,62,17.3,"uta","den",1,2016-04-10,-1,63.9583333333333,36.0416666666667,-0.829977936713103,-0.0232905348156017,98.9515625,95.4286458333333,-3.52291666666666
"6508","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,84,64,8.63333333333,"uta","den",20,2016-04-10,-20,82.0138888888958,17.9861111111042,-23.4171417675334,-1.14900809017314,101.941145833326,80.6821180555491,-21.2590277777773
"6509","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,88,70,5.46666666667,"uta","den",18,2016-04-10,-18,88.6111111111042,11.3888888888958,-26.3807263122778,-1.87152289231719,99.3604166666736,80.5631944444509,-18.7972222222227
"6510","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,2,0,46.8166666667,"uta","den",2,2016-04-10,-2,2.46527777770833,97.5347222222917,-1.01126388297263,-0.0127745674690956,99.2908854167359,90.4634548611755,-8.82743055556043
"6511","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,39,42,27.5666666667,"uta","den",-3,2016-04-10,3,42.569444444375,57.430555555625,1.97504293783806,0.0381397416162531,96.2869791667359,95.2668402778422,-1.02013888889374
"6512","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,23,15,39.2833333333,"uta","den",8,2016-04-10,-8,18.1597222222917,81.8402777777083,-4.41483146046508,-0.0641850380715042,104.635677083264,90.9068576388245,-13.7288194444396
"6513","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,84,64,7.76666666667,"uta","den",20,2016-04-10,-20,83.8194444444375,16.1805555555625,-24.6702684842186,-1.31819636557048,100.140104166674,79.0074652777842,-21.1326388888894
"6514","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,99,82,0.933333333333,"uta","den",17,2016-04-10,-17,98.0555555555562,1.94444444444376,-57.3794829472362,-17.4010814214862,100.939583333333,83.8034722222216,-17.1361111111111
"6515","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,58,62,18.4,"uta","den",-4,2016-04-10,4,61.6666666666667,38.3333333333333,3.21980909781153,0.0859913834879014,96.2375,97.5541666666667,1.31666666666668
"6516","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,82,62,12.0166666667,"uta","den",20,2016-04-10,-20,74.9652777777083,25.0347222222917,-19.8870747704805,-0.747846594325959,106.972135416736,85.2197048611755,-21.7524305555604
"6517","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,78,62,13.3833333333,"uta","den",16,2016-04-10,-16,72.118055555625,27.881944444375,-15.0830826712907,-0.520156663561384,105.812239583264,87.8605034721578,-17.9517361111063
"6518","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,61,62,17.9,"uta","den",-1,2016-04-10,1,62.7083333333333,37.2916666666667,0.816043349374109,0.0222813217898629,98.1984375,96.5880208333333,-1.61041666666668
"6519","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,30,30,31.3333333333,"uta","den",0,2016-04-10,0,34.7222222222917,65.2777777777083,0,0,95.1145833332641,90.5451388888245,-4.56944444443958
"6520","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,12,4,43.65,"uta","den",8,2016-04-10,-8,9.0625,90.9375,-4.18882615594995,-0.0559678870992799,102.71015625,88.34453125,-14.365625
"6521","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,69,62,15.6,"uta","den",7,2016-04-10,-7,67.5,32.5,-6.11592839662727,-0.186483897091254,101.41875,92.14375,-9.27499999999999
"6522","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,23,18,38.65,"uta","den",5,2016-04-10,-5,19.4791666666667,80.5208333333333,-2.78171560507285,-0.0409720830386877,103.31953125,92.6830729166667,-10.6364583333333
"6523","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,30,31,31,"uta","den",-1,2016-04-10,1,35.4166666666667,64.5833333333333,0.620970299700831,0.0109145940999843,94.421875,90.9010416666667,-3.52083333333333
"6524","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,61,62,17.8333333333,"uta","den",-1,2016-04-10,1,62.8472222222917,37.1527777777083,0.817557064920571,0.0223896071911091,98.0598958332641,96.4592013888245,-1.60069444443958
"6525","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,48,51,22.05,"uta","den",-3,2016-04-10,3,54.0625,45.9375,2.20713567833313,0.0509796599718164,93.82265625,93.60703125,-0.215624999999989
"6526","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,28,28,33.1833333333,"uta","den",0,2016-04-10,0,30.868055555625,69.131944444375,0,0,96.9591145832641,92.1198784721578,-4.83923611110625
"6527","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,100,84,0,"uta","den",16,2016-04-10,-16,100,0,-160,-6369.71472885596,100,84,-16
"6528","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,30,37,29.9,"uta","den",-7,2016-04-10,7,37.7083333333333,62.2916666666667,4.42571373211609,0.0800749832513177,92.1359375,94.7755208333333,2.63958333333335
"6529","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,100,82,0.933333333333,"uta","den",18,2016-04-10,-18,98.0555555555562,1.94444444444376,-60.7547466500148,-18.4246744462795,101.939583333333,83.8034722222216,-18.1361111111111
"6530","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,100,84,0,"uta","den",16,2016-04-10,-16,100,0,-160,-6369.71472885596,100,84,-16
"6531","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,17,7,42.0833333333,"uta","den",10,2016-04-10,-10,12.3263888889583,87.6736111110417,-5.33233279191525,-0.0733636033250617,104.454427083264,88.3172743054911,-16.1371527777729
"6532","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,62,62,17.8333333333,"uta","den",0,2016-04-10,0,62.8472222222917,37.1527777777083,0,0,99.0598958332641,96.4592013888245,-2.60069444443958
"6533","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,28,26,33.85,"uta","den",2,2016-04-10,-2,29.4791666666667,70.5208333333333,-1.18870159447957,-0.0194713573985534,98.34453125,91.4080729166667,-6.93645833333333
"6534","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,24,18,37.3833333333,"uta","den",6,2016-04-10,-6,22.118055555625,77.881944444375,-3.39396171030617,-0.0513425526961065,101.687239583264,90.2355034721578,-11.4517361111063
"6535","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,33,37,29.25,"uta","den",-4,2016-04-10,4,39.0625,60.9375,2.55681108840237,0.0470829530626144,93.78515625,93.51953125,-0.265625
"6536","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,93,72,4.08333333333,"uta","den",21,2016-04-10,-21,91.4930555555625,8.50694444443751,-35.4824011732916,-3.1880624908066,101.485677083326,79.8901909722158,-21.5954861111106
"6537","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,76,62,14.3333333333,"uta","den",14,2016-04-10,-14,70.1388888889583,29.8611111110417,-12.7565915238612,-0.416342997754306,105.786458333264,89.6961805554911,-16.0902777777729
"6538","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,93,72,3.91666666667,"uta","den",21,2016-04-10,-21,91.8402777777708,8.15972222222916,-36.207494513684,-3.36510148965008,101.139322916674,79.5681423611176,-21.571180555556
"6539","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,100,84,0,"uta","den",16,2016-04-10,-16,100,0,-160,-6369.71472885596,100,84,-16
"6540","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,16,7,42.1166666667,"uta","den",9,2016-04-10,-9,12.256944444375,87.743055555625,-4.79720540540666,-0.065959331898047,103.523697916736,88.3816840278422,-15.1420138888937
"6541","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,82,64,10.1,"uta","den",18,2016-04-10,-18,78.9583333333333,21.0416666666667,-19.5046283834308,-0.8434725312919,102.9890625,83.5161458333333,-19.4729166666667
"6542","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,56,60,19.3333333333,"uta","den",-4,2016-04-10,4,59.7222222222917,40.2777777777083,3.14161961696515,0.0806368508626507,96.1770833332641,97.3576388888245,1.18055555556042
"6543","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,26,24,34.85,"uta","den",2,2016-04-10,-2,27.3958333333333,72.6041666666667,-1.17158230187947,-0.018748368427721,98.42265625,91.3403645833333,-7.08229166666666
"6544","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,21,14,39.5333333333,"uta","den",7,2016-04-10,-7,17.6388888889583,82.3611111110417,-3.85078093198757,-0.0557007567631521,103.155208333264,90.3899305554911,-12.7652777777729
"6545","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,69,62,15.7,"uta","den",7,2016-04-10,-7,67.2916666666667,32.7083333333333,-6.09656801757516,-0.184942182197901,101.6265625,92.3369791666667,-9.28958333333333
"6546","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,98,79,1.35,"uta","den",19,2016-04-10,-19,97.1875,2.8125,-54.2857142857143,-12.0856969819022,100.80546875,81.60859375,-19.196875
"6547","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,28,28,32.35,"uta","den",0,2016-04-10,0,32.6041666666667,67.3958333333333,0,0,95.22734375,90.5096354166667,-4.71770833333335
"6548","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,100,84,0,"uta","den",16,2016-04-10,-16,100,0,-160,-6369.71472885596,100,84,-16
"6549","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,93,77,3.21666666667,"uta","den",16,2016-04-10,-16,93.2986111111042,6.70138888889583,-30.3426979795535,-3.30949893895285,99.6846354166736,83.2155381944509,-16.4690972222227
"6550","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,88,70,5.15,"uta","den",18,2016-04-10,-18,89.2708333333333,10.7291666666667,-27.1617545607043,-2.02220073426737,98.70234375,79.9513020833333,-18.7510416666667
"6551","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,95,77,2.5,"uta","den",18,2016-04-10,-18,94.7916666666667,5.20833333333334,-38.5223242503467,-5.16106407209985,100.1953125,81.8307291666667,-18.3645833333333
"6552","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,23,18,37.9666666667,"uta","den",5,2016-04-10,-5,20.9027777777083,79.0972222222917,-2.806558795706,-0.0419330699415189,101.899479166736,91.3626736111755,-10.5368055555604
"6553","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,23,18,38.0166666667,"uta","den",5,2016-04-10,-5,20.7986111110417,79.2013888889583,-2.8047183888572,-0.0418614060093347,102.003385416736,91.4592881945088,-10.5440972222271
"6554","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,76,62,14.8,"uta","den",14,2016-04-10,-14,69.1666666666667,30.8333333333333,-12.555506786675,-0.399368963776456,106.75625,90.5979166666667,-16.1583333333333
"6555","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,48,48,24.05,"uta","den",0,2016-04-10,0,49.8958333333333,50.1041666666667,0,0,97.97890625,94.4716145833333,-3.50729166666667
"6556","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,48,49,22.8666666667,"uta","den",-1,2016-04-10,1,52.3611111110417,47.6388888889583,0.722524576288108,0.016208838958367,95.5197916667359,93.1850694445089,-2.33472222222707
"6557","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,69,62,16.0833333333,"uta","den",7,2016-04-10,-7,66.493055555625,33.506944444375,-6.02402103739966,-0.17923584478711,102.423177083264,93.0776909721578,-9.34548611110624
"6558","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,80,62,12.6666666667,"uta","den",18,2016-04-10,-18,73.6111111110417,26.3888888889583,-17.4375094604342,-0.628544935339493,106.322916666736,86.4756944445089,-19.8472222222271
"6559","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,56,58,19.8666666667,"uta","den",-2,2016-04-10,2,58.6111111110417,41.3888888889583,1.54970999460359,0.0389177155459551,97.2854166667359,96.3881944445089,-0.897222222227072
"6560","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,100,84,0,"uta","den",16,2016-04-10,-16,100,0,-160,-6369.71472885596,100,84,-16
"6561","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,63,62,17.3333333333,"uta","den",1,2016-04-10,-1,63.8888888889583,36.1111111110417,-0.829184989234965,-0.0232323574942025,99.0208333332641,95.4930555554912,-3.52777777777291
"6562","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,84,67,6.8,"uta","den",17,2016-04-10,-17,85.8333333333333,14.1666666666667,-22.3865153466135,-1.33150696274785,98.13125,80.1395833333333,-17.9916666666667
"6563","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,7,4,45.5333333333,"uta","den",3,2016-04-10,-3,5.13888888895833,94.8611111110417,-1.53806833580605,-0.0198667377364616,101.623958333264,91.9836805554911,-9.64027777777291
"6564","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,100,84,0,"uta","den",16,2016-04-10,-16,100,0,-160,-6369.71472885596,100,84,-16
"6565","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,100,84,0,"uta","den",16,2016-04-10,-16,100,0,-160,-6369.71472885596,100,84,-16
"6566","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,28,28,32.6166666667,"uta","den",0,2016-04-10,0,32.0486111110417,67.9513888889583,0,0,95.7815104167359,91.0249131945089,-4.75659722222709
"6567","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,28,29,32.1666666667,"uta","den",-1,2016-04-10,1,32.9861111110417,67.0138888889583,0.609647809967908,0.0104029438556291,94.8463541667359,91.1553819445089,-3.69097222222709
"6568","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,66,62,16.65,"uta","den",4,2016-04-10,-4,65.3125,34.6875,-3.38363947550251,-0.0979148704542609,100.60078125,94.17265625,-6.42812500000001
"6569","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,30,29,31.5166666667,"uta","den",1,2016-04-10,-1,34.3402777777083,65.6597222222917,-0.615878812447008,-0.0106826326618182,95.4955729167359,89.8993923611755,-5.59618055556041
"6570","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,12,4,44.4166666667,"uta","den",8,2016-04-10,-8,7.46527777770833,92.5347222222917,-4.15261583187324,-0.0547155570547884,104.303385416736,89.8259548611755,-14.4774305555604
"6571","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,98,82,1.1,"uta","den",16,2016-04-10,-16,97.7083333333333,2.29166666666667,-50.1800038549744,-13.2542818979948,100.2859375,84.1255208333333,-16.1604166666667
"6572","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,100,84,0,"uta","den",16,2016-04-10,-16,100,0,-160,-6369.71472885596,100,84,-16
"6573","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,14,4,43.0833333333,"uta","den",10,2016-04-10,-10,10.243055555625,89.756944444375,-5.27025944296079,-0.0711581630464441,103.532552083264,87.2495659721578,-16.2829861111063
"6574","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,43,42,26.1,"uta","den",1,2016-04-10,-1,45.625,54.375,-0.676510091491738,-0.0136493609607816,97.2390625,92.4328125,-4.80624999999999
"6575","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,43,45,25.3166666667,"uta","den",-2,2016-04-10,2,47.256944444375,52.743055555625,1.37369563821758,0.0284014210738312,95.6111979167359,93.9191840278422,-1.69201388889374
"6576","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,50,55,20.8,"uta","den",-5,2016-04-10,5,56.6666666666667,43.3333333333333,3.78686468840122,0.0916599793910234,93.225,95.1916666666667,1.96666666666667
"6577","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,84,65,6.96666666667,"uta","den",19,2016-04-10,-19,85.4861111111042,14.5138888888958,-24.7242554037087,-1.44210276288613,98.4776041666736,78.4616319444509,-20.0159722222227
"6578","2016-04-10.uta.den",100,84,16,-16,1,0,-7,192.5,7,99.75,92.75,43,45,25.35,"uta","den",-2,2016-04-10,2,47.1875,52.8125,1.37279644610916,0.0283528995862863,95.68046875,93.98359375,-1.69687499999999
"6579","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,90,105,3.43333333333,"atl","cle",-15,2016-04-11,15,92.8472222222292,7.15277777777082,27.5653751324389,2.85125897015307,97.117013888882,112.403124999993,15.2861111111108
"6580","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,43,42,27.9166666667,"atl","cle",1,2016-04-11,-1,41.8402777777083,58.1597222222917,-0.654225448952268,-0.0125065020307085,100.86892361118,102.195312500072,1.32638888889167
"6581","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,81,95,8.91666666667,"atl","cle",-14,2016-04-11,14,81.4236111111042,18.5763888888958,16.1329774687298,0.77127601251077,99.4835069444513,114.226562500007,14.7430555555558
"6582","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,38,34,31.1166666667,"atl","cle",4,2016-04-11,-4,35.1736111110417,64.8263888889583,-2.47923830217104,-0.0434457651529589,102.502256944514,101.095312500072,-1.40694444444166
"6583","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,90,104,3.43333333333,"atl","cle",-14,2016-04-11,14,92.8472222222292,7.15277777777082,25.727683456943,2.66117503880953,97.117013888882,111.403124999993,14.2861111111108
"6584","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,68,76,16.3666666667,"atl","cle",-8,2016-04-11,8,65.9027777777083,34.0972222222917,6.82518112963991,0.200245708678372,101.92673611118,111.290625000072,9.36388888889167
"6585","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,35,32,31.9,"atl","cle",3,2016-04-11,-3,33.5416666666667,66.4583333333333,-1.83654347689782,-0.0315483092600968,101.126041666667,100.784375,-0.341666666666669
"6586","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,33,30,32.9833333333,"atl","cle",3,2016-04-11,-3,31.2847222222917,68.7152777777083,-1.80624232265984,-0.0302083252982642,101.37170138882,101.120312499928,-0.251388888891668
"6587","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,35,32,32.1,"atl","cle",3,2016-04-11,-3,33.125,66.875,-1.83083459309206,-0.0312930932004867,101.540625,101.215625,-0.325000000000003
"6588","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,43,47,25.3666666667,"atl","cle",-4,2016-04-11,4,47.1527777777083,52.8472222222917,2.74469502342892,0.056657387615114,95.5829861111802,101.696875000072,6.11388888889167
"6589","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,43,47,25.65,"atl","cle",-4,2016-04-11,4,46.5625,53.4375,2.72956477573976,0.0558454439388566,96.1703125,102.3078125,6.13750000000002
"6590","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,43,47,26.8333333333,"atl","cle",-4,2016-04-11,4,44.0972222222917,55.9027777777083,2.66897418507606,0.052666399562781,98.6232638888198,104.859374999928,6.23611111110833
"6591","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,79,93,9.93333333333,"atl","cle",-14,2016-04-11,14,79.3055555555625,20.6944444444375,15.2954978553164,0.670365650345193,99.5909722222153,114.418749999993,14.8277777777775
"6592","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,43,51,24.1,"atl","cle",-8,2016-04-11,8,49.7916666666667,50.2083333333333,5.63110389988468,0.121114344583656,92.9572916666667,102.965625,10.0083333333333
"6593","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,75,90,12.2333333333,"atl","cle",-15,2016-04-11,15,74.5138888889583,25.4861111110417,14.7839267455159,0.548015360950388,100.358680555486,116.378124999928,16.0194444444417
"6594","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,79,95,9.8,"atl","cle",-16,2016-04-11,16,79.5833333333333,20.4166666666667,17.5976538025624,0.779697061001132,99.3145833333333,116.13125,16.8166666666667
"6595","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,26,22,36.3666666667,"atl","cle",4,2016-04-11,-4,24.2361111110417,75.7638888889583,-2.29394774048215,-0.0354771751326099,101.385069444514,100.415625000072,-0.969444444441663
"6596","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,73,88,13.5666666667,"atl","cle",-15,2016-04-11,15,71.7361111110417,28.2638888889583,14.0453652306119,0.479103555891829,101.122569444514,117.253125000072,16.1305555555583
"6597","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,70,83,14.9666666667,"atl","cle",-13,2016-04-11,13,68.819444444375,31.180555555625,11.5941076353493,0.365486484343802,101.024652777847,115.271875000072,14.247222222225
"6598","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,92,109,0.933333333333,"atl","cle",-17,2016-04-11,17,98.0555555555562,1.94444444444376,57.3794829472362,17.4010814214862,93.9347222222215,111.012499999999,17.0777777777778
"6599","2016-04-11.atl.cle",94,109,-15,15,0,1,4,203,-4,99.5,103.5,77,92,10.5666666667,"atl","cle",-15,2016-04-11,15,77.9861111110417,22.0138888889583,15.8950079852564,0.662844644665525,98.9038194445135,114.784375000072,15.8805555555583
